NR_INWENT,NAZWA,REGION,GMINA,WLASCICIEL,DLUGOSC,GLEBOKOSC,PRZEWYZSZE,DENIWELACJ,OSUWISKOWA,X_1992,Y_1992,ID,ROK_AKTUAL,lon,lat
J.Olk.I-05.06,Okno Sokole III,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa,3.0,0.0,0.0,0.0,0,556081.57,254368.69,4649,2014,19.785277819478196,50.15388891140902
S.III-04.26,Jaskinia Północna Mała (S-5.26),Sudety,Wojcieszów (gm. miejska),Skarb Państwa,23.4,11.4,0.0,11.4,0,282746.43,346021.21,3968,2014,15.90662479612132,50.94005638373852
T.F-10.21,Jaskinia Zawaliskowa Tomanowa,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,13.5,1.5,2.5,4.0,0,565183.8,151699.17,4415,2014,19.89558059681715,49.2293305785841
S.I-03.10,Jaskinia w Kletnie (S-1.5ex),Sudety,Stronie Śląskie (gm. miejsko-wiejska),Skarb Państwa,30.0,0.0,0.0,0.0,0,346455.36,265720.14,3890,2014,16.846111090223083,50.23870282317599
T.J-09.01,Jaskinia Maleńka w Smreczyńskim Wierchu,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,5.0,2.5,0.0,2.5,0,564661.08,149427.41,4446,2014,19.88803339663498,49.20894725306233
T.B-04.05,Schron w Wielkich Koryciskach II,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,3.5,0.0,7.2,7.2,0,558632.26,156011.83,4069,2014,19.806208400433974,49.26879448375204
S.II-03.01,Jaskinia w Granicznej (S-2.3 ex),Sudety,Duszniki-Zdrój (gm. miejska),Komunalny,12.0,0.0,0.0,0.0,0,312245.35,283413.14,3913,2014,16.357908333768364,50.38782500004462
K.Bsd-02.50,Piwnica nad Długoszówką,Karpaty,Piwniczna-Zdrój (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.5,0.0,0.0,0.0,0,631198.69,177384.33,4566,2014,20.81068331861865,49.449736113831634
S.III-04.23,Jaskinia Błotna (S-5.23),Sudety,Wojcieszów (gm. miejska),Skarb Państwa,155.0,40.0,0.0,40.0,0,282823.44,346517.68,3965,2014,15.907423539937131,50.94454474360689
J.Olk.I-08.119,Komórka pod Ścieżką,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,2.1,0.0,0.0,0.0,0,551500.36,258926.16,11301,2020,19.72175277967649,50.19530282394069
T.F-09.35,Krakowski Okap,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.5,0.0,0.0,0.0,0,563940.83,152015.26,4417,2014,19.878555602695904,49.232305535296476
T.F-11.10,Okno nad Tomanową,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.5,0.0,0.0,0.0,0,565455.58,151799.03,4424,2014,19.8993304940055,49.23019999596235
T.F-11.11,Rzędowa Szczelina,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.0,1.0,0.0,1.0,0,565474.4,151798.02,4425,2014,19.89958887396079,49.23018889590866
T.D-08.58,Zamczysko Niżnie,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,58.0,2.5,7.1,9.6,0,563189.71,153657.01,1166,2010,19.868495351087443,49.24715423128694
J.Śl-01.15,Schronisko w Szczepanku III,Wyżyna Śląsko-Krakowska,Strzelce Opolskie (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),9.0,2.0,0.0,2.0,0,453512.35,296179.4,1836,2013,18.343888889185457,50.530833333053494
J.Cz.IV-04.71,Schronisko Północne,Wyżyna Śląsko-Krakowska,Pilica (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),9.2,0.0,1.0,1.0,0,547859.99,285939.53,2544,2013,19.674166667063176,50.438611110696165
J.Cz.IV-04.72,Zespół Schronisk pod Basztą,Wyżyna Śląsko-Krakowska,Pilica (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),31.0,0.0,2.0,2.0,0,547939.43,285878.49,2545,2013,19.675277778039877,50.43805555512794
J.Cz.II-04.08,Schronisko pod Ostańczykiem I,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,3.0,0.0,0.0,0.0,0,530355.79,311010.18,3758,2013,19.42965293084899,50.665304944229135
T.C-09.01,Tatowa Szczelina,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,3.7,3.5,0.0,3.5,0,563363.1,154514.08,1045,2014,19.871013836905366,49.254847251160605
J.Wl-01Ex,"Jaskinie ""A"", ""B"", ""C""",Wyżyna Śląsko-Krakowska,Działoszyn (gm. miejsko-wiejska),,0.0,0.0,0.0,0.0,0,495335.17,361101.39,1798,2013,18.93333333285142,51.11666666639041
J.Cz.IV-04.54,Schronisko za Majdanem,Wyżyna Śląsko-Krakowska,Wolbrom (gm. miejsko-wiejska),Prywatny,10.0,0.0,10.0,10.0,0,547909.8,284797.43,2644,2013,19.67472222188682,50.42833333370266
K.Bsd-01.39,Dziura KTN,Karpaty,Stary Sącz (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,1,611790.19,179841.8,4746,2014,20.54363057712486,49.475722250538425
J.Cz.III-06.66,Schronisko Fujarka w Popielowej,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,4.0,0.0,0.0,0.0,0,538330.81,302542.78,11332,2020,19.541649993526086,50.588666715947205
T.E-07.45,Nyża pod Bańdziochem,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,12.0,0.0,6.0,6.0,0,561864.77,153107.17,1352,2010,19.850202226210744,49.242342807139714
J.BK-03.08,Schronisko Kręte w Panieńskich Skałach,Wyżyna Śląsko-Krakowska,Kraków (gm. miejska),Skarb Państwa (Lasy Państwowe),8.0,0.8,0.0,0.8,0,561503.58,244057.13,2132,2013,19.859528576219677,50.06059248044144
J.Wl-01.04,Jaskinia za Kratą,Wyżyna Śląsko-Krakowska,Działoszyn (gm. miejsko-wiejska),Skarb Państwa,70.0,17.5,0.0,17.5,0,485358.31,359081.91,1752,2013,18.790833332930656,51.09833333370098
K.Bż-05.51,Schronisko nad Jastrzębim IV,Karpaty,Zawoja (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.5,0.0,0.0,0.0,1,541540.33,197984.92,10192,2015,19.57561109267522,49.647833374393656
J.Cz.IV-04.40,Skalna Ambona,Wyżyna Śląsko-Krakowska,Pilica (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),10.5,0.0,0.0,0.0,0,547427.27,285812.11,2630,2013,19.668055555113376,50.43750000016405
K.Bs-03.34,Jaskinia w Malinowie IV,Karpaty,Wisła (gm. miejska),Skarb Państwa (Lasy Państwowe),22.0,8.0,0.0,8.0,1,497715.39,199487.37,2923,2011,18.968333278510766,49.66277777967113
T.D-22.03,Koszowa Dziura,Tatry,Bukowina Tatrzańska (gm. wiejska),Skarb Państwa,9.0,7.5,0.0,7.5,0,576984.42,154025.84,4718,2014,20.058133341587624,49.24889162971695
G-6.3,Schronisko w Zlepieńcach,Region Świętokrzyski,Ruda Maleniecka (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,1.5,0.0,1.5,0,579530.57,360694.09,871,2013,20.136388888402156,51.107500000355806
T.F-09.15,Schron przy Zakosistej,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,12.0,0.0,3.0,3.0,0,563601.75,152250.47,1670,2010,19.873934501588845,49.23445703376847
T.E-07.32,Korytarzyk w Czarnych Turniach,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,6.2,0.0,0.0,0.0,0,562067.8,152422.81,1336,2010,19.852886087589944,49.23616509159822
T.E-13.18,Szczelina w Mnichowych Turniach II,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.5,0.0,3.5,3.5,0,567541.97,153440.55,1619,2010,19.92826942394825,49.24474165130565
T.E-09.11,Jaskinia z Konkrecjami Niżnia,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,9.5,0.0,2.0,2.0,0,563605.92,152395.52,1442,2010,19.8740148198911,49.235761600743736
K.Bż-05.50,Schronisko nad Jastrzębim III,Karpaty,Zawoja (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.0,1.0,0.0,1.0,1,541540.5,197963.3,10190,2015,19.575611154613156,49.647638850811624
K.Pst-01.01,Szczelina przy Ulicy Zdrojowej,Karpaty,Dębica (gm. miejska),Prywatny,3.0,2.0,0.0,2.0,0,674470.24,243521.12,10431,2015,21.436999938467768,50.033361149775104
K.Bs-04.119,Schron pod Fortepianem,Karpaty,Brenna (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.0,0.0,0.0,0.0,1,497238.64,202260.35,10582,2015,18.961705516770486,49.68772500170651
K.Bs-02.152,Jaskinia Expresowa,Karpaty,Lipowa (gm. wiejska),Prywatny,17.0,6.2,0.0,6.2,1,504957.45,198547.82,10584,2015,19.06870273238233,49.65430832757438
K.Bs-02.171,Jaskinia Szyderców,Karpaty,Lipowa (gm. wiejska),Prywatny,30.9,7.6,2.4,10.0,1,505193.91,198607.32,10586,2015,19.071980495937602,49.654841675402864
K.Pr-02.30,Schronisko Borsucze,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,0,633776.79,211395.82,10482,2015,20.85783335139555,49.75502780445575
K.Pr-01.37,Jaskinia Rybia,Karpaty,Gródek nad Dunajcem (gm. wiejska),Skarb Państwa,23.0,7.0,0.0,7.0,0,624019.75,209532.18,10463,2015,20.72180552112631,49.740361125564604
J.Olk.II-03.30,Ostra Bramka z Dziurką obok,Wyżyna Śląsko-Krakowska,Klucze (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.1,1.1,0.0,1.1,0,542170.55,274796.14,10433,2014,19.5927777436327,50.33880557717213
K.Pc-01.28,Schronisko w Czarownicy,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,641453.79,213778.52,10526,2015,20.965250008116296,49.77469445380738
K.Bs-02.193,Lisie Nory,Karpaty,Lipowa (gm. wiejska),Prywatny,2.0,0.0,0.0,0.0,1,505211.45,198501.44,10587,2015,19.072222166476656,49.65388889141118
K.Pr-02.31,Schronisko Nowe,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,633873.13,211626.79,10483,2015,20.859249969140578,49.75708332053384
K.Pc-01.26,Studnia Czarownic,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.5,0.0,1.5,1.5,1,642380.4,214145.78,10524,2015,20.978250018067772,49.77777775871995
J.Cz.III-06.71,Okno w Deszczowej Skale,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,3.0,0.0,0.0,0.0,0,538306.44,302542.6,11340,2020,19.541305620573848,50.588666697461385
K.Pc-02.04,Schronisko Milenijne,Karpaty,Szerzyny (gm. wiejska),Prywatny,3.0,0.0,1.5,1.5,0,658678.8,220452.18,10527,2015,21.20711116730457,49.83038884904791
K.Bs-02.194,Szczelina nad EM5,Karpaty,Lipowa (gm. wiejska),Prywatny,2.4,1.2,0.0,1.2,1,505155.26,198571.47,10588,2015,19.071444388016847,49.65451945444151
K.Pr-02.32,Schronisko Nowsze,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,0,633885.21,211624.0,10484,2015,20.859416685048355,49.75705554003289
K.Pr-04.01,Jaskinia w Buchcicach,Karpaty,Tuchów (gm. miejsko-wiejska),Prywatny,10.0,1.5,0.0,1.5,1,644692.47,229039.27,10485,2015,21.015916730311726,49.91113890448865
K.Pc-01.27,Okap nad Wodospadem Czarownic,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,1,642391.99,214161.53,10525,2015,20.978416717734145,49.77791662988249
K.Bw-01.16,Lubońska Koleba,Karpaty,Mszana Dolna (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,1,571831.8,198648.79,10577,2014,19.995419396436766,49.65095836006812
K.Bw-02.15,Dziura koło Zbójeckiej,Karpaty,Dobra (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,1,592118.77,204378.43,10607,2014,20.27783330193923,49.699738891282536
K.Pd-01.22,Korytarz do Studni,Karpaty,Korczyna (gm. wiejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,701692.43,212095.11,10486,2015,21.80038892538369,49.74236107191785
K.Pd-01.23,Świńskie Okno,Karpaty,Korczyna (gm. wiejska),Skarb Państwa,4.5,1.5,0.0,1.5,0,701728.2,212102.63,10487,2015,21.80088883928006,49.742416649260335
K.Pd-01.27,Obły Korytarz,Karpaty,Wojaszówka (gm. wiejska),Prywatny,3.0,1.3,0.0,1.3,0,693377.02,218266.37,10491,2015,21.688138831883013,49.800555591063656
K.Pd-01.28,Sztolnia nad Czarnym Potokiem I,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),6.0,1.5,0.0,1.5,0,701785.4,213038.28,10492,2015,21.80216670081814,49.75080556167497
K.Pd-01.24,Mohutna Szczelina,Karpaty,Korczyna (gm. wiejska),Skarb Państwa,21.0,13.0,0.0,13.0,0,701876.35,212105.07,10488,2015,21.802944490244187,49.74238885101503
K.Pst-01.03,Jama w Budziszu,Karpaty,Dębica (gm. wiejska),Komunalny,9.0,5.0,0.0,5.0,0,676079.35,244346.45,10434,2015,21.459833359012745,50.040305596387874
K.Bn-07.30,Schronisko z Przełazem,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,0,675743.32,194044.7,10760,2015,21.43236107330664,49.58824997849342
K.Bn-04.18,Schronisko w Bodakach VII,Karpaty,Sękowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.5,0.0,2.0,2.0,1,664741.19,193523.89,10738,2015,21.27999996492953,49.58666663260694
K.Bs-03.155,Dziadowski Schron XI,Karpaty,Lipowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),1.6,0.0,0.0,0.0,1,503446.26,200568.56,10674,2015,19.047777742472086,49.672500014580876
K.Bn-07.31,Okap z Trzema Szczelinami,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),13.0,0.0,3.5,3.5,0,675740.71,194001.36,10761,2015,21.432305602159943,49.58786114189335
K.Bn-07.33,Schronisko Przeziorowe,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,0,675041.48,194504.1,10762,2015,21.42286114159543,49.5925833296379
K.Bn-07.34,Szczelina pod Dziurawym Bukiem,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,675066.09,194613.05,10763,2015,21.423250013140894,49.59355558933704
K.Bn-04.19,Schronisko w Ostrej Górze I,Karpaty,Sękowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.0,0.0,0.0,0.0,0,666272.97,191123.42,10739,2015,21.3001667079043,49.56466663600201
K.Bs-04.47,Jaskinia Dująca,Karpaty,Brenna (gm. wiejska),Skarb Państwa,498.0,17.5,0.0,17.5,1,498179.23,208131.84,10682,2015,18.974722194282993,49.74055554306097
K.Bs-02.162,Okap z Filarkiem w Kamesznicy,Karpaty,Milówka (gm. wiejska),Skarb Państwa (Lasy Państwowe),1.5,0.0,1.5,1.5,0,502870.59,194177.42,10709,2015,19.03975001434877,49.61499998054716
K.Bn-07.35,Ruska Koleba,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,1.5,1.5,0,675592.71,194042.92,10764,2015,21.430277749519217,49.588277747526945
K.Bn-07.36,Lisia Koleba,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),8.0,0.0,1.5,1.5,0,675472.94,194205.92,10765,2015,21.428694439464362,49.589777784600535
K.Bn-07.37,Schronisko na Grani,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.0,0.0,0.0,0.0,0,675132.07,194497.75,10766,2015,21.424111042659117,49.59250000342087
K.Bs-02.184,Kruchy Schron,Karpaty,Wisła (gm. miejska),Skarb Państwa (Lasy Państwowe),2.3,1.7,0.0,1.7,0,499719.62,195299.22,10720,2015,18.996116682395538,49.62509996322751
K.Bn-04.20,Schronisko w Ostrej Górze II,Karpaty,Sękowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.5,1.5,0.0,1.5,0,666272.97,191123.42,10740,2015,21.3001667079043,49.56466663600201
K.Bn-04.27,Schronisko koło Okapu pod Butanem,Karpaty,Sękowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.5,1.5,0.0,1.5,1,664059.0,193963.63,10742,2015,21.2707499561789,49.590805572795034
K.Bn-09.65,Schronisko w Trzcianie V,Karpaty,Dukla (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,1.0,1.0,0,693365.59,185683.45,10788,2015,21.67188888623523,49.507722181195646
K.Bs-02.163,Okap Górny w Kamesznicy,Karpaty,Milówka (gm. wiejska),Skarb Państwa (Lasy Państwowe),1.5,0.0,0.0,0.0,0,502874.6,194171.25,10710,2015,19.039805496925528,49.614944447803204
K.Bn-07.39,Schronisko Wrześniowe,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,1.5,1.5,0,675684.94,194110.8,10768,2015,21.4315833884685,49.58886114095663
K.Bn-07.40,Ptasi Schron,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,1.0,1.0,0,675616.25,193811.93,10769,2015,21.430500021672536,49.586194471855194
K.Bn-08.05,Schronisko Jamy,Karpaty,Krempna (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,2.0,0.0,2.0,1,681398.91,187768.83,10772,2015,21.50766670669242,49.530166682040495
J.Cz.III-06.84,Schronisko na wschodnich stokach Łysaka II,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,2.0,1.0,0.0,1.0,0,538968.04,302396.16,11356,2020,19.55063882316357,50.58730559062569
K.Bn-06.07,Okap przy Wodospadzie,Karpaty,Dębowiec (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,1.0,1.0,0,672315.86,195195.65,10745,2015,21.385472199819418,49.599583350258634
K.Bn-09.66,Schronisko w Trzcianie VI,Karpaty,Dukla (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,2.0,2.0,0,693334.89,185697.82,10789,2015,21.67147220285502,49.50786112667718
T.E-09.48,Okap w Ździarach,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.2,0.0,3.1,3.1,0,563851.22,153116.46,4389,2014,19.877500009769054,49.242222266391536
S.III-04.08,Jaskinia Głęboka (S-5.8 ex),Sudety,Wojcieszów (gm. miejska),Skarb Państwa,29.0,38.0,0.0,38.0,0,282983.17,346005.0,3950,2014,15.910000000681817,50.93999999977495
S.I-02.02,Jaskinia przy Rzece (S-1.16),Sudety,Lądek-Zdrój (gm. miejsko-wiejska),Prywatny,10.0,0.0,3.0,3.0,0,348224.15,277868.19,3906,2014,16.866023334016422,50.34837166656333
J.Olk.I-05.07,Okno Sokole IV,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,556081.57,254368.69,4650,2014,19.785277819478196,50.15388891140902
K.Bsd-02.60,Piwnica Jasieniówka,Karpaty,Piwniczna-Zdrój (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,0,631869.99,177463.51,4611,2014,20.8199694460622,49.450302799901124
J.Olk.I-08.121,Okap nad Ścieżką,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,2.3,0.0,0.0,0.0,0,551500.34,258928.01,11302,2020,19.721752750305924,50.195319467791265
S.V-02.08,Pieczara nad Zalewem (S-6.9),Sudety,Złotoryja (gm. miejska),Skarb Państwa,15.6,0.0,0.0,0.0,0,283163.01,366334.37,4005,2014,15.900388888913126,51.12266666704565
T.F-11.12,Grota w Rzędach,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.5,2.0,0.0,2.0,0,565477.97,151803.62,4426,2014,19.899638832716825,49.230238896285655
T.B-04.06,Szczelina w Wielkich Koryciskach,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,7.5,0.0,5.9,5.9,0,558643.64,156024.3,4070,2014,19.806366690615594,49.26890558450034
K.Bsd-01.28,Schronisko w Wietrznych Dziurach II,Karpaty,Stary Sącz (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,1,614679.19,179961.97,4546,2014,20.583541726345384,49.47626393720011
S.III-04.07,Aven w Połomie (S-5.7),Sudety,Wojcieszów (gm. miejska),Skarb Państwa,108.0,22.8,4.3,27.1,0,282996.02,346007.66,3949,2014,15.910181193953717,50.940028717719116
S.III-04.13,Jaskinia Pajęcza (S-5.13),Sudety,Wojcieszów (gm. miejska),Skarb Państwa,16.0,5.8,10.6,16.4,0,283250.95,346333.96,3955,2014,15.913611114194216,50.94305551968671
T.F-11.17,Wyżni Okap nad Tomanową,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,6.0,0.0,3.0,3.0,0,565579.8,151759.45,4429,2014,19.901030523677733,49.22983060199668
T.E-09.38,Szczelina na Zakręcie II,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,3.5,0.0,0.0,0.0,0,563479.63,152523.99,4366,2014,19.872300024012613,49.23693054842501
J.Olk.I-08.125,Szczelina nad Szklarami Górna,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,3.3,0.0,2.5,2.5,0,550812.26,257001.35,11306,2020,19.711852754969826,50.17804718655447
T.D-12.26,Korytarz nad Zagonem,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,14.0,0.0,0.0,0.0,0,566429.2,153707.35,4167,2014,19.91302228119656,49.24726385820415
S.III-04.17,Jaskinia Ostrych Kantów (S-5.17),Sudety,Wojcieszów (gm. miejska),Skarb Państwa,15.0,8.6,2.9,11.5,0,282993.31,345957.74,3959,2014,15.910172355928848,50.93957931786323
K.Bsd-01.30,Jama pod Wietrznymi Dziurami I,Karpaty,Stary Sącz (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.0,0.0,0.0,0.0,1,614500.12,180257.47,4547,2014,20.581155623030003,49.47895552380244
S.III-04.29,Jaskinia Silesia (S-5.29),Sudety,Wojcieszów (gm. miejska),Skarb Państwa,15.0,3.0,9.5,12.5,0,282278.07,347126.29,3971,2014,15.899305604658434,50.94980560470332
J.Olk.I-02a.32,Schronisko pod Głazem w Wąwozie Maszyckim,Wyżyna Śląsko-Krakowska,Skała (gm. miejsko-wiejska),Skarb Państwa,3.0,0.0,0.0,0.0,0,560455.02,257103.03,11416,2020,19.846944463078163,50.17805554583354
K.Bsd-02.53,Piwnica Połymia II,Karpaty,Piwniczna-Zdrój (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,632961.53,177931.98,4569,2014,20.83518328266945,49.45427775992512
T.E-09.49,Komin w Ździarach,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,27.0,0.0,19.5,19.5,0,563885.3,153175.51,4390,2014,19.87797772870305,49.24274997389034
J.Olk.I-05.08,Rura nad Sokolimi Oknami,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,556081.57,254368.69,4651,2014,19.785277819478196,50.15388891140902
T.F-10.23,Drugi Krakowski Okap,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,3.5,0.0,0.7,0.7,0,564585.31,152023.4,4418,2014,19.887411046940027,49.23231108838843
G-2.19,Jaskinia Nowa na Miedziance,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa,26.0,10.0,0.0,10.0,0,595633.83,332086.4,838,2013,20.358888888961136,50.84777777784393
K.Bż-05.55,Jaskinia nad Hutą,Karpaty,Maków Podhalański (gm. miejsko-wiejska),Prywatny,3.5,1.0,0.0,1.0,1,550793.51,200525.69,10199,2015,19.704149956276428,49.66998331809538
K.Bs-03.141,Schron w Gościejowie,Karpaty,Wisła (gm. miejska),Skarb Państwa (Lasy Państwowe),2.0,2.0,0.0,2.0,0,493234.53,198340.45,10200,2014,18.906244469384866,49.65242498365495
T.D-10.04,Jaskinia Niedźwiedzia Średnia,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,18.0,5.8,1.9,7.7,0,565126.16,153573.29,1190,2010,19.89509343307989,49.24619788353589
G-7.19,Jama Agi,Region Świętokrzyski,Stąporków (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),8.0,0.0,1.5,1.5,0,616195.0,369917.56,892,2013,20.66305562324501,51.18416665982137
J.Śl-01.26,Schronisko Środkowe,Wyżyna Śląsko-Krakowska,Wielowieś (gm. wiejska),Prywatny,6.0,0.0,1.5,1.5,0,468371.05,295945.52,1856,2013,18.553611110985056,50.52972222184264
J.Olk.I-06.15,Lisi Korytarzyk,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.0,0.0,0.0,0.0,0,554814.96,255992.09,1862,2013,19.76777777720361,50.16861111120469
G-1.13,Jaskinia pod Łodzikami,Region Świętokrzyski,Kielce (gm. miejska),Komunalny,21.0,4.0,0.0,4.0,0,613897.65,333968.18,681,2013,20.618888828128306,50.861388852846915
G-7.15,Schronisko Gotyckie,Region Świętokrzyski,Brody (gm. wiejska),Prywatny,9.0,0.0,1.5,1.5,0,651974.15,351258.94,888,2013,21.1669444442089,51.00805555544145
J.Śl-01.27,Schronisko Wysokie,Wyżyna Śląsko-Krakowska,Wielowieś (gm. wiejska),Prywatny,7.0,1.5,0.0,1.5,0,468371.05,295945.52,1858,2013,18.553611110985056,50.52972222184264
J.Cz.I-04.34,Schronisko w Górze Laski,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),12.0,2.5,0.0,2.5,0,526237.9,315184.53,2390,2013,19.3716666669047,50.703055555483346
N-2.33,Jaskinia Skorocicka,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,352.0,0.0,5.0,5.0,0,618739.54,284896.45,732,2013,20.671944420923584,50.41916668419221
K.Bs-03.137,Dziura kaj Kóń Wpod III,Karpaty,Wisła (gm. miejska),Skarb Państwa (Lasy Państwowe),2.0,2.0,0.0,2.0,1,499874.51,198051.89,10191,2014,18.998261057388977,49.64986666658581
K.Bs-01.11,Okap Zbigniewa Mastalskiego,Karpaty,Wisła (gm. miejska),Skarb Państwa (Lasy Państwowe),1.6,0.0,0.0,0.0,0,488212.1,195374.99,10684,2015,18.83673336037734,49.62566663606149
T.D-04.06,Piwnica,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,559039.4,153428.28,1073,2010,19.81142493416731,49.24551106131021
G-7.16,Okap nad Jamą,Region Świętokrzyski,Brody (gm. wiejska),Prywatny,6.0,0.0,0.0,0.0,0,651974.15,351258.94,889,2013,21.166944423968783,51.00805554951942
